Option Contract:		Sep 2026 Option Expiration:	9/4/2026 (7.65 DTE) Option Symbol:		QN1U6 Underlying Future:	Sep 2026 Underlying Symbol:	NQU6 - QN1U6 Intraday Volume - Put: 182 Call: 42 Vol: 16.30 Vol Chg: 0.00 Future Chg: -34.25 FutPrc: 29661.8
Strike,Call,Put,Vol Settle
27650,0,0,0.2598722922850243
27700,0,0,0.256765019285524
27750,0,0,0.2537165320977124
27800,0,0,0.25072423073675054
27825,0,0,0.24924836541742934
27850,0,0,0.24778561824479084
27875,0,0,0.24633569319604476
27900,0,2,0.2448983006889307
27925,0,0,0.2434731575796718
27950,0,0,0.2420599871632021
27975,0,0,0.24065851917441705
28000,0,3,0.23926848978629778
28025,0,0,0.2378896416116163
28050,0,0,0.23652172370231028
28075,0,0,0.23516449154880092
28100,0,0,0.2338177070817551
28125,0,0,0.23248113867003894
28150,0,0,0.23115456112083166
28175,0,0,0.22983775568275178
28200,0,1,0.22853051004153713
28225,0,0,0.22723261832283015
28250,0,0,0.2259438810911547
28275,0,0,0.2246641053498024
28300,0,3,0.22339310454214
28325,0,0,0.22213069855001777
28350,0,0,0.22087671369394002
28375,0,0,0.21963098273465675
28400,0,1,0.21839334487111728
28425,0,0,0.21716364574143654
28450,0,0,0.21594173742386147
28475,0,0,0.2147274784339288
28500,0,1,0.2135207337279894
28525,0,0,0.21232137470025236
28550,0,1,0.2111292791847177
28575,0,0,0.20994433145472158
28600,0,2,0.20876642222231112
28625,0,0,0.20759544863852852
28650,0,1,0.20643131429369532
28675,0,0,0.20527392921661658
28700,0,5,0.2041232098769683
28725,0,0,0.2029790791813184
28750,0,1,0.20184146647665102
28775,0,1,0.20071030754888852
28800,0,2,0.19958554462351685
28825,0,1,0.1984671263637665
28850,0,4,0.19735500787294313
28875,0,0,0.19624915069346116
28900,0,2,0.1951495228063891
28925,0,0,0.19405609863298423
28950,0,0,0.1929688590321348
28975,0,1,0.19188779130240619
29000,0,52,0.19081288918158634
29025,0,0,0.1897441528471404
29050,0,0,0.1886815889149034
29075,0,0,0.1876252104389664
29100,0,22,0.18657503691531474
29125,0,0,0.18553109427574555
29150,0,0,0.18449341489349536
29175,0,0,0.18346203757937474
29200,1,2,0.1824370075845536
29225,0,0,0.1814183765989128
29250,1,0,0.18040620275121455
29275,0,0,0.17940055060876148
29300,0,22,0.17840149117938608
29325,0,1,0.17740910190917702
29350,0,0,0.17642346668321807
29375,0,0,0.1754446758255881
29400,3,6,0.17447282610032744
29425,0,0,0.17350802070939153
29450,0,0,0.1725503692947541
29475,0,0,0.17159998793749764
29500,0,1,0.1706569991571314
29525,2,1,0.16972153191318284
29550,0,0,0.1687937216033788
29575,0,0,0.16787371006489593
29600,4,3,0.16696164557458815
29625,0,0,0.16605768284682654
29650,4,0,0.1651619830375921
29675,0,0,0.16427471373924618
29700,0,3,0.16339604898541893
29725,0,0,0.16252616924714403
29750,0,0,0.16166526143638293
29775,0,0,0.1608135189026143
29800,3,0,0.1599711414352214
29825,0,0,0.15913833526212784
29850,0,0,0.15831531305150293
29875,0,0,0.1575022939084647
29900,2,0,0.1566995033801959
29925,0,0,0.15590717345105531
29950,0,0,0.15512554254439692
29975,0,0,0.15435485552279715
30000,2,2,0.1535953636891918
30025,0,0,0.15284732478460228
30050,0,0,0.15211100298859037
30075,0,0,0.15138666892073616
30100,0,0,0.1506745996398422
30125,0,0,0.14997507864381987
30150,0,0,0.14928839586843878
30175,0,0,0.14861484769005529
30200,1,0,0.14795473692299765
30250,0,0,0.14667607108037828
30300,6,0,0.1454549496402251
30350,0,0,0.14429402693087923
30400,0,0,0.1431960603039215
30450,5,0,0.1421639101386063
30500,2,0,0.14120053983845082
30550,2,0,0.1403090158331679
30600,0,0,0.1394925075782112
30650,1,0,0.13875428755454777
30700,0,0,0.13809773127013614
30750,0,0,0.13752631725628817
30800,2,0,0.13704362707198925
30850,0,0,0.13665334530048767
30900,0,0,0.1363592595520231
30950,0,0,0
31000,0,0,0
31050,0,0,0
31100,1,0,0
31150,0,0,0
31200,0,0,0
31250,0,0,0
31300,0,0,0
31350,0,0,0
31400,0,0,0
31450,0,0,0
31500,0,0,0
31550,0,0,0
31600,0,0,0
31650,0,0,0
31700,0,0,0
31750,0,0,0
